session_id,model_type,turn_count,therapist_turns,patient_turns,word_count,char_count,parsing_status,num_missing_act_fm,num_missing_tes,act_fm_consistent_aware,act_fm_consistent_engaged,act_fm_consistent_open,act_fm_consistent_stance,act_fm_inconsistent_aware,act_fm_inconsistent_engaged,act_fm_inconsistent_open,act_fm_inconsistent_stance,act_fm_total_consistency,act_fm_total_inconsistency,tes_total_empathy_mean,act_fm_item_1,act_fm_item_10,act_fm_item_11,act_fm_item_12,act_fm_item_13,act_fm_item_14,act_fm_item_15,act_fm_item_16,act_fm_item_17,act_fm_item_18,act_fm_item_19,act_fm_item_2,act_fm_item_20,act_fm_item_21,act_fm_item_22,act_fm_item_23,act_fm_item_24,act_fm_item_25,act_fm_item_3,act_fm_item_4,act_fm_item_5,act_fm_item_6,act_fm_item_7,act_fm_item_8,act_fm_item_9,tes_item_1,tes_item_2,tes_item_3,tes_item_4,tes_item_5,tes_item_6,tes_item_7,tes_item_8,tes_item_9
68,orpo_no_COT,51,25,26,3006,16606,OK,0,0,9,7,9,9.0,0,0,0,0,34.0,0,6.555555555555555,3,3,0,0,0,3,3,3,0,0,0,3,3,2,2,0,0,0,3,3,0,0,0,3,3,7,6,6,7,6,7,6,7,7
69,orpo_no_COT,51,25,26,3787,20118,OK,0,0,8,7,8,7.5,0,0,0,0,30.5,0,5.888888888888889,2,2,0,0,0,3,3,2,0,0,0,3,2,3,2,0,0,0,2,3,0,0,0,3,3,6,5,6,6,6,6,6,6,6
6,orpo_no_COT,51,25,26,2834,14756,OK,0,0,8,8,8,8.25,3,2,2,4,32.25,11,5.888888888888889,3,3,1,0,1,3,3,2,1,0,2,3,3,2,3,0,1,1,2,3,1,1,2,2,3,6,5,6,6,6,6,6,6,6
70,orpo_no_COT,51,25,26,3495,19491,OK,0,0,8,4,7,6.75,2,0,1,3,25.75,6,4.555555555555555,2,2,1,0,0,3,3,2,1,0,1,3,2,1,1,0,0,0,2,2,0,1,2,2,3,5,4,5,4,5,4,5,4,5
71,orpo_no_COT,51,25,26,3498,18861,OK,0,0,6,6,6,6.0,2,0,0,2,24.0,4,5.111111111111111,2,2,0,0,0,2,2,2,1,1,0,2,2,2,2,0,0,0,2,2,1,0,1,2,2,5,4,5,6,5,5,5,6,5
72,orpo_no_COT,51,25,26,6476,36848,OK,0,0,5,6,5,4.5,5,4,4,5,20.5,18,4.444444444444445,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,5,4,4,5,4,5,4,4,5
73,orpo_no_COT,51,25,26,2862,14848,OK,0,0,9,8,9,8.25,0,0,0,2,34.25,2,6.555555555555555,3,3,0,0,0,3,3,3,0,0,0,3,3,3,2,0,0,0,2,3,0,1,1,3,3,7,6,6,7,7,6,6,7,7
74,orpo_no_COT,51,25,26,4163,22105,OK,0,0,6,6,6,6.0,3,0,1,1,24.0,5,4.444444444444445,2,2,0,0,1,2,2,2,1,1,1,2,2,2,2,0,0,0,2,2,0,0,1,2,2,5,4,4,5,4,5,4,4,5
75,orpo_no_COT,51,25,26,4906,27482,OK,0,0,8,9,8,7.5,0,2,0,3,32.5,5,5.888888888888889,3,2,0,0,0,3,3,2,0,0,0,3,3,3,3,0,1,1,2,2,1,1,1,3,3,6,5,6,6,6,6,6,6,6
76,orpo_no_COT,51,25,26,2927,16358,OK,0,0,8,4,7,8.25,0,0,0,0,27.25,0,6.444444444444445,3,3,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,2,3,0,0,0,2,2,6,6,6,7,6,6,7,7,7
77,orpo_no_COT,51,25,26,4321,23751,OK,0,0,6,4,6,6.75,5,4,4,5,22.75,18,4.333333333333333,2,2,2,1,1,3,2,1,2,1,2,3,2,1,1,1,2,1,2,2,1,2,2,2,2,5,4,5,4,5,4,4,4,4
78,orpo_no_COT,51,25,26,2722,14664,OK,0,0,6,6,6,6.0,3,3,3,4,24.0,13,4.888888888888889,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,2,2,2,5,4,5,5,5,5,5,5,5
79,orpo_no_COT,51,25,26,3194,19271,OK,0,0,8,4,9,8.25,0,0,0,1,29.25,1,5.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,2,3,0,0,1,3,3,6,5,6,6,6,6,6,6,6
7,orpo_no_COT,51,25,26,3204,16772,OK,0,0,5,9,6,6.0,2,1,1,4,26.0,8,4.555555555555555,3,2,1,0,0,2,2,1,1,0,1,2,3,3,3,0,1,0,1,2,1,1,2,2,2,5,4,4,4,5,5,5,5,4
80,orpo_no_COT,51,25,26,3169,17944,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,6.0,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,6,6,6,6,6,6,6,6,6
81,orpo_no_COT,51,25,26,4028,23088,OK,0,0,8,4,9,7.5,0,0,0,1,28.5,1,5.888888888888889,2,3,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,2,3,0,0,1,3,3,6,5,6,6,6,6,6,6,6
82,orpo_no_COT,51,25,26,2776,14950,OK,0,0,7,6,9,7.5,1,0,0,1,29.5,2,6.0,2,3,0,0,0,2,3,2,0,0,1,3,3,2,1,0,0,0,2,3,0,0,1,3,3,6,5,6,6,6,6,6,7,6
83,orpo_no_COT,51,25,26,4113,22415,OK,0,0,8,7,9,8.25,0,0,0,1,32.25,1,6.0,3,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,2,3,0,0,1,3,3,6,6,6,6,6,6,6,6,6
84,orpo_no_COT,51,25,26,3078,16843,OK,0,0,5,4,6,6.0,3,3,3,4,21.0,13,4.777777777777778,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,2,2,2,5,4,5,5,5,5,5,5,4
85,orpo_no_COT,51,25,26,3674,20308,OK,0,0,8,6,9,8.25,0,0,0,1,31.25,1,5.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,3,2,1,0,0,0,2,3,0,0,1,3,3,6,5,6,6,6,6,6,6,6
86,orpo_no_COT,51,25,26,3266,19095,OK,0,0,9,9,9,9.0,1,0,0,1,36.0,2,6.777777777777778,3,3,0,0,0,3,3,3,0,0,1,3,3,3,3,0,0,0,3,3,0,0,1,3,3,7,6,6,7,7,7,7,7,7
87,orpo_no_COT,51,25,26,4264,23420,OK,0,0,5,5,6,6.75,3,2,2,4,22.75,11,4.777777777777778,2,2,1,0,1,2,2,1,1,1,1,3,2,1,2,0,1,1,2,2,1,1,2,2,2,5,4,5,5,5,5,5,4,5
88,orpo_no_COT,51,25,26,5458,31222,OK,0,0,8,7,9,6.75,0,0,0,1,30.75,1,6.777777777777778,2,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,1,3,0,0,1,3,3,7,6,7,6,7,7,7,7,7
89,orpo_no_COT,51,25,26,3928,20772,OK,0,0,6,4,7,6.75,0,0,0,1,23.75,1,5.333333333333333,2,3,0,0,0,2,3,1,0,0,0,2,1,2,1,0,0,0,2,3,0,0,1,2,2,5,4,5,6,5,6,6,6,5
8,orpo_no_COT,51,25,26,2968,15386,OK,0,0,9,7,9,8.25,0,0,0,0,33.25,0,6.555555555555555,3,3,0,0,0,3,3,3,0,0,0,3,3,2,2,0,0,0,2,3,0,0,0,3,3,7,6,6,6,7,7,6,7,7
90,orpo_no_COT,51,25,26,4107,24190,OK,0,0,8,7,9,7.5,0,0,0,1,31.5,1,5.888888888888889,2,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,2,3,0,0,1,3,3,6,5,6,6,6,6,6,6,6
91,orpo_no_COT,51,25,26,3294,18553,OK,0,0,5,4,6,6.0,0,0,0,2,21.0,2,4.555555555555555,2,2,0,0,0,2,2,1,0,0,0,2,1,2,1,0,0,0,2,2,1,0,1,2,2,5,4,4,5,5,5,4,5,4
92,orpo_no_COT,51,25,26,4415,25297,OK,0,0,7,5,9,7.5,0,0,0,2,28.5,2,5.888888888888889,2,3,0,0,0,3,2,2,0,0,0,3,3,1,1,0,0,0,2,3,0,1,1,3,3,6,5,6,6,6,6,6,6,6
93,orpo_no_COT,51,25,26,2898,15560,OK,0,0,8,7,9,6.75,3,1,2,3,30.75,9,4.888888888888889,2,3,1,0,1,3,3,2,1,1,1,3,3,2,2,0,1,0,2,2,1,1,1,3,3,5,4,5,5,5,5,5,5,5
94,orpo_no_COT,51,25,26,3765,19965,OK,0,0,8,9,9,9.0,0,0,0,0,35.0,0,6.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
95,orpo_no_COT,51,25,26,3874,22912,OK,0,0,8,6,9,6.75,1,0,0,2,29.75,3,5.888888888888889,2,3,0,0,0,3,3,2,0,0,1,3,3,2,1,0,0,0,2,2,0,1,1,3,3,6,5,6,6,6,6,6,6,6
96,orpo_no_COT,51,25,26,2284,11879,OK,0,0,8,7,8,9.0,0,1,0,1,32.0,2,6.0,3,3,0,0,0,3,3,2,0,0,0,3,2,2,3,0,0,1,3,3,0,0,1,2,3,6,5,6,6,6,7,6,6,6
97,orpo_no_COT,51,25,26,2677,15043,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,6.777777777777778,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,6,7,6,7,7,7,7,7
98,orpo_no_COT,51,25,26,3077,16702,OK,0,0,8,8,9,8.25,1,0,0,1,33.25,2,5.777777777777778,3,3,0,0,0,3,3,2,0,0,1,3,3,3,2,0,0,0,2,3,0,0,1,3,3,6,5,6,5,6,6,6,6,6
99,orpo_no_COT,51,25,26,3440,19708,OK,0,0,8,5,9,8.25,0,0,0,1,30.25,1,6.777777777777778,3,3,0,0,0,3,3,2,0,0,0,3,3,1,1,0,0,0,2,3,0,0,1,3,3,7,6,7,7,7,6,7,7,7
9,orpo_no_COT,51,25,26,4355,26357,OK,0,0,8,7,9,8.25,1,0,0,1,32.25,2,5.888888888888889,3,3,0,0,0,3,3,2,0,0,1,3,3,2,2,0,0,0,2,3,0,0,1,3,3,6,5,6,6,6,6,6,6,6
100,sft,51,25,26,9791,52567,OK,0,0,9,9,9,9.0,3,3,2,3,36.0,11,6.0,3,3,1,0,1,3,3,3,1,1,1,3,3,3,3,1,1,1,3,3,1,1,1,3,3,6,6,6,6,6,6,6,6,6
101,sft,51,25,26,4776,26105,OK,0,0,8,8,9,7.5,2,2,2,3,32.5,9,5.555555555555555,2,3,1,0,1,3,3,2,1,0,1,3,3,3,2,0,1,1,2,3,1,1,1,3,3,6,5,5,6,6,5,5,6,6
102,sft,51,25,26,3354,18936,OK,0,0,8,3,9,8.25,1,0,0,1,28.25,2,6.777777777777778,3,3,0,0,0,3,3,2,0,0,1,3,2,1,0,0,0,0,2,3,0,0,1,3,3,7,6,6,7,7,7,7,7,7
103,sft,51,25,26,3730,19807,OK,0,0,8,4,8,9.0,0,0,0,0,29.0,0,6.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,3,3,0,0,0,2,3,7,6,7,7,7,7,7,7,7
104,sft,51,25,26,3504,19350,OK,0,0,4,4,3,6.0,5,1,3,3,17.0,12,4.777777777777778,2,1,2,0,1,2,1,1,2,1,2,2,1,2,1,0,1,0,2,2,0,2,1,1,1,5,4,5,5,5,5,5,4,5
105,sft,51,25,26,5268,28406,OK,0,0,5,4,6,6.75,3,1,1,3,21.75,8,4.222222222222222,2,2,1,0,0,2,2,1,1,1,1,2,1,2,1,0,1,0,3,2,1,1,1,2,2,5,4,4,5,4,4,4,4,4
106,sft,51,25,26,4308,24644,OK,0,0,5,3,4,4.5,6,6,5,6,16.5,23,3.3333333333333335,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2,4,3,3,4,3,4,3,3,3
107,sft,51,25,26,5131,27768,OK,0,0,6,6,6,6.0,3,3,3,3,24.0,12,5.0,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,2,2,5,5,5,5,5,5,5,5,5
108,sft,51,25,26,3731,19552,OK,0,0,7,4,6,6.75,5,3,4,4,23.75,16,4.333333333333333,2,2,2,1,1,3,2,2,2,1,2,3,2,1,1,0,2,1,2,2,1,2,1,2,2,5,4,4,5,4,4,5,4,4
109,sft,51,25,26,3787,20872,OK,0,0,9,7,9,8.25,0,0,0,0,33.25,0,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,2,2,0,0,0,2,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
10,sft,51,25,26,6336,33190,OK,0,0,5,2,4,5.25,5,4,4,5,16.25,18,4.111111111111111,2,1,2,1,1,2,2,1,2,1,2,2,1,1,0,1,2,1,1,2,1,2,2,1,2,5,4,4,5,4,4,4,3,4
110,sft,51,25,26,5188,28058,OK,0,0,9,8,9,8.25,1,0,0,0,34.25,1,5.777777777777778,2,3,0,0,0,3,3,3,0,0,1,3,3,3,2,0,0,0,3,3,0,0,0,3,3,6,5,6,6,6,6,6,6,5
111,sft,51,25,26,3860,22167,OK,0,0,8,4,8,8.25,0,0,0,0,28.25,0,5.777777777777778,3,3,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,2,3,0,0,0,2,3,6,5,5,6,6,6,6,6,6
112,sft,51,25,26,5279,29398,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
113,sft,51,25,26,3309,16910,OK,0,0,5,3,4,5.25,5,4,4,5,17.25,18,4.444444444444445,2,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,1,2,1,2,2,1,2,5,4,4,5,4,4,5,4,5
114,sft,51,25,26,6243,35100,OK,0,0,8,4,9,7.5,1,0,0,3,28.5,4,5.555555555555555,2,3,0,0,0,3,3,2,0,0,1,3,2,1,1,0,0,0,2,3,1,1,1,3,3,6,5,5,6,6,5,6,6,5
115,sft,51,25,26,3881,21115,OK,0,0,8,7,9,9.0,0,0,0,0,33.0,0,5.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,3,3,0,0,0,3,3,6,5,6,6,6,6,6,6,6
116,sft,51,25,26,6142,37523,OK,0,0,6,4,7,5.25,1,0,0,1,22.25,2,4.555555555555555,2,2,0,0,0,3,2,1,0,0,1,2,2,1,1,0,0,0,1,2,0,0,1,2,3,5,4,4,5,4,5,4,5,5
117,sft,51,25,26,9726,53949,OK,0,0,6,6,6,6.0,2,2,2,3,24.0,9,4.666666666666667,2,2,1,0,1,2,2,2,1,0,1,2,2,2,2,0,1,1,2,2,1,1,1,2,2,5,4,4,5,4,5,5,5,5
118,sft,51,25,26,6325,34332,OK,0,0,6,6,6,6.0,2,1,1,3,24.0,7,5.222222222222222,2,2,1,0,0,2,2,2,1,0,1,2,2,2,2,0,1,0,2,2,1,1,1,2,2,5,5,5,6,5,5,5,5,6
119,sft,51,25,26,7412,43447,OK,0,0,3,6,3,5.25,4,5,4,5,17.25,18,4.0,2,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,4,4,4,4,4,4,4,4,4
11,sft,51,25,26,6460,38241,OK,0,0,5,5,5,4.5,6,5,5,6,19.5,22,4.555555555555555,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,5,4,4,4,5,5,5,4,5
120,sft,51,25,26,4841,25559,OK,0,0,8,5,8,8.25,1,0,0,1,29.25,2,5.888888888888889,3,3,0,0,0,3,3,2,0,0,1,3,2,2,1,0,0,0,2,3,0,0,1,2,3,6,5,6,6,6,6,6,6,6
121,sft,51,25,26,4938,27207,OK,0,0,8,8,9,8.25,1,0,0,1,33.25,2,6.666666666666667,3,3,0,0,0,3,3,2,0,0,1,3,3,2,3,0,0,0,2,3,0,0,1,3,3,7,6,6,7,7,6,7,7,7
122,sft,51,25,26,4185,23184,OK,0,0,5,5,4,5.25,5,5,5,6,19.25,21,4.444444444444445,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,5,4,4,5,4,5,4,4,5
123,sft,51,25,26,3441,18347,OK,0,0,5,5,5,5.25,5,2,3,5,20.25,15,4.333333333333333,2,2,2,0,1,2,2,1,2,1,2,2,2,1,2,0,1,1,1,2,1,2,2,1,2,5,4,4,5,4,4,4,4,5
124,sft,51,25,26,3244,17742,OK,0,0,6,4,6,6.0,2,1,2,3,22.0,8,4.555555555555555,2,2,1,0,1,2,2,2,1,0,1,2,2,1,1,0,1,0,2,2,1,1,1,2,2,5,4,5,5,4,5,5,4,4
125,sft,59,31,28,4488,24366,OK,0,0,4,5,5,6.0,0,1,0,3,20.0,4,5.333333333333333,2,2,0,0,0,2,1,1,0,0,0,2,2,1,2,0,1,0,2,2,1,1,1,1,2,6,5,5,6,5,5,6,5,5
126,sft,51,25,26,6207,33930,OK,0,0,5,3,6,6.0,4,0,1,5,20.0,10,3.5555555555555554,2,2,1,0,0,2,2,1,2,0,2,2,1,1,1,0,0,0,2,2,2,1,2,2,2,4,3,3,4,4,4,3,4,3
127,sft,51,25,26,5918,32502,OK,0,0,5,3,6,5.25,5,4,4,5,19.25,18,3.5555555555555554,2,2,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,1,2,1,2,2,2,2,4,3,3,4,4,4,4,3,3
128,sft,51,25,26,4902,26894,OK,0,0,8,6,9,7.5,0,0,0,2,30.5,2,5.888888888888889,2,3,0,0,0,3,3,2,0,0,0,3,2,2,2,0,0,0,2,3,0,1,1,3,3,6,5,6,6,6,6,6,6,6
129,sft,51,25,26,5572,31948,OK,0,0,5,4,4,5.25,5,4,4,5,18.25,18,4.444444444444445,2,1,2,1,1,2,2,1,2,1,2,2,1,1,2,1,2,1,1,2,1,2,2,1,2,5,4,4,5,4,5,4,4,5
12,sft,51,25,26,4004,21207,OK,0,0,8,7,8,9.0,2,2,2,4,32.0,10,5.888888888888889,3,3,1,0,1,3,3,2,1,0,1,3,3,2,2,0,1,1,3,3,1,1,2,2,3,6,5,6,6,6,6,6,6,6
130,sft,51,25,26,5184,29246,OK,0,0,8,4,9,8.25,0,0,0,0,29.25,0,5.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,2,3,0,0,0,3,3,6,5,6,6,6,6,6,6,6
131,sft,51,25,26,4431,24397,OK,0,0,6,6,6,7.5,5,5,4,5,25.5,19,5.555555555555555,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,3,3,1,2,2,2,2,6,5,5,6,5,6,6,5,6
132,sft,51,25,26,6443,35478,OK,0,0,4,5,3,4.5,5,4,5,6,16.5,20,3.3333333333333335,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,1,2,1,1,1,2,2,2,1,1,4,3,3,4,3,4,3,3,3
133,sft,51,25,26,9078,52907,OK,0,0,4,3,5,5.25,2,2,2,4,17.25,10,4.333333333333333,1,1,1,0,1,2,1,1,0,1,1,2,1,0,2,0,1,1,2,2,1,1,2,2,2,5,4,4,5,4,5,4,4,4
134,sft,52,26,26,6900,38760,OK,0,0,9,9,9,7.5,4,3,3,4,34.5,14,5.777777777777778,2,3,1,1,1,3,3,3,1,1,2,3,3,3,3,1,1,1,2,3,1,1,2,3,3,6,5,5,6,6,6,6,6,6
135,sft,51,25,26,6078,33645,OK,0,0,6,6,6,6.75,5,4,5,6,24.75,20,4.333333333333333,3,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,5,4,4,5,4,5,4,4,4
136,sft,51,25,26,4643,27368,OK,0,0,5,3,5,5.25,1,1,0,3,18.25,5,4.666666666666667,2,2,0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,0,1,2,1,1,1,1,2,5,4,4,5,5,5,5,5,4
137,sft,51,25,26,4564,25145,OK,0,0,4,1,3,5.25,4,1,3,4,13.25,12,4.222222222222222,2,1,2,0,1,2,1,1,2,1,1,2,1,0,0,0,1,0,1,2,1,2,1,1,1,5,4,4,5,4,4,4,4,4
138,sft,51,25,26,6931,35648,OK,0,0,8,7,9,9.0,1,0,0,1,33.0,2,6.555555555555555,3,3,0,0,0,3,3,2,0,0,1,3,3,2,2,0,0,0,3,3,0,0,1,3,3,7,6,6,7,6,6,7,7,7
139,sft,51,25,26,3110,16585,OK,0,0,8,4,9,7.5,0,0,0,0,28.5,0,5.777777777777778,2,3,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,2,3,0,0,0,3,3,6,5,5,6,6,6,6,6,6
13,sft,51,25,26,4405,24167,OK,0,0,7,8,7,9.0,3,3,3,4,31.0,13,5.888888888888889,3,3,1,1,1,3,2,2,1,1,1,3,2,3,3,1,1,1,3,3,1,1,2,2,2,6,5,6,6,6,6,6,6,6
140,sft,42,21,21,3719,20946,OK,0,0,8,8,9,8.25,1,0,0,1,33.25,2,5.888888888888889,3,3,0,0,0,3,3,2,0,0,1,3,3,2,3,0,0,0,2,3,0,0,1,3,3,6,6,5,6,6,6,6,6,6
141,sft,36,18,18,3561,19591,OK,0,0,5,6,4,6.0,3,2,2,3,21.0,10,4.444444444444445,2,2,1,0,1,2,2,1,1,1,1,2,2,2,2,0,1,1,2,2,1,1,1,1,1,5,4,4,5,4,5,5,4,4
142,sft,51,25,26,4167,22950,OK,0,0,8,4,8,6.75,2,0,0,1,26.75,3,5.666666666666667,2,3,0,0,0,3,3,2,1,0,1,3,2,1,1,0,0,0,2,2,0,0,1,2,3,6,5,5,6,6,5,6,6,6
143,sft,51,25,26,4943,28241,OK,0,0,5,4,6,6.0,3,2,2,4,21.0,11,4.777777777777778,2,2,1,0,1,2,2,1,1,0,2,2,2,1,1,0,1,1,2,2,1,1,2,2,2,5,4,5,5,5,5,5,5,4
144,sft,51,25,26,4280,23917,OK,0,0,6,4,7,6.75,2,0,1,2,23.75,5,5.666666666666667,2,3,1,0,0,3,2,1,1,0,1,2,2,1,1,0,0,0,2,3,0,1,1,2,2,6,5,6,6,5,6,6,5,6
145,sft,51,25,26,4049,21981,OK,0,0,9,9,9,9.0,1,0,0,2,36.0,3,6.0,3,3,0,0,0,3,3,3,0,0,1,3,3,3,3,0,0,0,3,3,0,1,1,3,3,6,6,6,6,6,6,6,6,6
146,sft,51,25,26,4439,24520,OK,0,0,5,2,6,7.5,0,0,0,4,20.5,4,5.888888888888889,3,2,0,0,0,2,2,1,0,0,0,2,1,1,0,0,0,0,2,3,1,1,2,2,2,6,5,6,6,6,6,6,6,6
147,sft,51,25,26,4216,24158,OK,0,0,3,3,3,3.75,5,4,5,6,12.75,20,3.4444444444444446,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1,1,4,3,3,4,3,4,4,3,3
148,sft,51,25,26,5045,27901,OK,0,0,8,5,9,8.25,0,0,0,0,30.25,0,6.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,2,1,2,0,0,0,2,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
149,sft,51,25,26,4418,24560,OK,0,0,8,7,9,8.25,0,0,0,0,32.25,0,5.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,3,2,2,0,0,0,2,3,0,0,0,3,3,6,5,6,6,6,6,6,6,6
14,sft,51,25,26,5667,30982,OK,0,0,5,5,6,5.25,4,1,2,4,21.25,11,4.222222222222222,2,2,1,0,1,2,2,1,1,1,2,2,2,2,1,0,1,0,1,2,1,1,2,2,2,5,4,4,5,4,4,4,4,4
150,sft,51,25,26,4245,22435,OK,0,0,5,4,6,6.0,3,3,2,3,21.0,11,4.333333333333333,2,2,1,0,1,2,2,1,1,0,2,2,1,2,1,0,2,1,2,2,1,1,1,2,2,5,4,4,5,4,5,4,4,4
15,sft,51,25,26,8548,46517,OK,0,0,6,6,6,6.0,3,2,2,4,24.0,11,4.333333333333333,2,2,1,0,1,2,2,2,1,1,1,2,2,2,2,0,1,1,2,2,1,1,2,2,2,5,4,4,5,4,4,4,5,4
16,sft,51,25,26,7047,38850,OK,0,0,6,6,6,6.0,3,2,2,3,24.0,10,4.888888888888889,2,2,1,0,1,2,2,2,1,1,1,2,2,2,2,0,1,1,2,2,1,1,1,2,2,5,4,5,5,5,5,5,5,5
17,sft,51,25,26,4061,21595,OK,0,0,6,4,6,6.75,2,0,1,3,22.75,6,5.777777777777778,3,3,1,0,0,3,2,1,1,0,1,2,2,1,1,0,0,0,1,3,0,1,2,1,2,6,5,5,6,6,6,6,6,6
18,sft,51,25,26,4643,25675,OK,0,0,6,5,7,7.5,3,2,2,3,25.5,10,4.777777777777778,3,2,1,0,1,3,2,1,1,1,1,2,2,1,2,0,1,1,2,3,1,1,1,2,3,5,4,4,5,5,5,5,5,5
19,sft,51,25,26,4052,21904,OK,0,0,5,5,7,8.25,0,0,0,0,25.25,0,5.888888888888889,3,3,0,0,0,2,2,1,0,0,0,2,2,2,1,0,0,0,3,3,0,0,0,2,2,6,5,6,6,6,6,6,6,6
1,sft,51,25,26,4884,26252,OK,0,0,5,3,6,6.0,3,1,2,3,20.0,9,4.666666666666667,2,2,1,0,1,2,2,1,2,0,1,2,1,1,1,0,1,0,2,2,1,1,1,2,2,5,4,5,5,4,4,5,5,5
20,sft,51,25,26,5285,28037,OK,0,0,8,8,9,8.25,0,0,0,1,33.25,1,5.888888888888889,3,3,0,0,0,3,3,2,0,0,0,3,3,2,3,0,0,0,2,3,0,0,1,3,3,6,5,6,6,6,6,6,6,6
21,sft,51,25,26,8542,45959,OK,0,0,6,9,8,8.25,3,1,1,3,31.25,8,5.666666666666667,2,2,1,0,0,2,2,2,1,1,1,3,3,3,3,0,1,0,3,3,1,1,1,3,3,6,5,5,5,6,6,6,6,6
22,sft,51,25,26,4732,25354,OK,0,0,5,2,5,4.5,1,0,1,2,16.5,4,5.666666666666667,2,2,1,0,0,2,2,1,1,0,0,1,1,1,0,0,0,0,1,2,0,1,1,1,2,6,5,6,6,5,6,6,6,5
23,sft,51,25,26,3996,23552,OK,0,0,8,4,9,8.25,1,0,0,0,29.25,1,5.777777777777778,2,3,0,0,0,3,3,2,0,0,1,3,2,1,1,0,0,0,3,3,0,0,0,3,3,6,5,5,6,6,6,6,6,6
24,sft,51,25,26,5109,28228,OK,0,0,5,4,6,5.25,4,2,2,4,20.25,12,4.333333333333333,2,2,1,0,1,2,2,1,1,1,2,2,2,1,1,0,1,1,1,2,1,2,1,2,2,5,4,4,5,4,4,4,4,5
25,sft,51,25,26,6308,36310,OK,0,0,7,8,9,7.5,4,3,3,4,31.5,14,4.777777777777778,2,3,1,1,1,3,2,2,1,1,2,3,3,2,3,1,1,1,2,3,1,1,2,3,3,5,4,5,5,5,5,5,5,4
26,sft,51,25,26,5780,34489,OK,0,0,8,6,9,7.5,1,0,0,1,30.5,2,6.0,2,3,0,0,0,3,3,2,0,0,1,3,3,2,1,0,0,0,2,3,0,0,1,3,3,6,6,6,6,6,6,6,6,6
27,sft,51,25,26,5725,30697,OK,0,0,7,8,6,6.75,1,1,1,3,27.75,6,5.888888888888889,2,2,1,0,0,3,2,2,0,0,1,2,3,2,3,0,1,0,3,2,1,1,1,2,2,6,5,6,6,6,6,6,6,6
28,sft,51,25,26,6726,37492,OK,0,0,6,4,6,5.25,1,1,1,2,21.25,5,4.555555555555555,2,2,1,0,0,3,2,1,0,0,1,2,2,1,1,0,1,0,1,2,0,1,1,2,2,5,4,4,5,4,5,4,5,5
